;organization;IPC1_US;IPC2_US;IPC3_US;organization_cleaned;pot_parent;pot_parent_country;IPC1;IPC2;IPC3;pot_parent_cleaned;name_diff_lv;name_diff_osa;name_diff_dl;name_diff_cosine;name_diff_jw;name_diff_jac;match
9170;sanofi;C07D;B82B;C07C;sanofi;sanden;JP;F04B;B60H;F04C;sanden;3;3;3;0,422649731;0,333333333;0,625;NA
12354;zena;H01L;G02B;H04N;zena;zebra;JP;B43K;C09D;B43M;zebra;2;2;2;0,329179607;0,216666667;0,5;NA
7596;neo;G06F;C25D;E21B;neo;nexen;CA;C10G;E21B;B01F;nexen;3;3;3;0,230199641;0,311111111;0,5;NA
5087;leach;H01H;B65F;H02J;leach;leeds;GB;H04N;NA;NA;leeds;3;3;3;0,492907447;0,4;0,714285714;NA
4467;indigo;A01N;A01C;H02K;indigo;index;JP;G10L;NA;NA;index;3;3;3;0,367544468;0,3;0,571428571;NA
9202;sanovas intellectual property;A61B;A61M;NA;sanovas;sandvik intellectual property;SE;B23C;C23C;B23P;sandvik;3;3;3;0,316236541;0,285714286;0,5;NA
2020;bomatic;B65D;B29C;B60J;bomatic;bomag;DE;E01C;B62D;E02D;bomag;3;3;3;0,323876596;0,20952381;0,5;NA
5919;martek;H01H;C12P;C12M;martek;manweb;GB;B01D;H01R;NA;manweb;3;3;3;0,5;0,333333333;0,666666667;NA
1794;behr systems;B05B;B25J;G05D;behr;bene;AT;A47B;E04B;F16B;bene;2;2;2;0,387627564;0,333333333;0,6;NA
8312;rapt;G06Q;H05H;H01J;rapt;rad;IL;A23L;NA;NA;rad;2;2;2;0,422649731;0,277777778;0,6;NA
7383;nac;G21F;G21C;A47F;nac;naval;FR;H01Q;B63G;F41F;naval;3;3;3;0,345346329;0,311111111;0,6;NA
6144;mati therapeutics;A61F;A61K;A61L;mati;mazda;JP;B60J;B32B;B22C;mazda;3;3;3;0,43305329;0,366666667;0,666666667;NA
3385;dover;B67D;F16L;F16K;dover;dome;JP;B62D;NA;NA;dome;2;2;2;0,329179607;0,216666667;0,5;NA
5894;marlow;F25B;H01L;H04L;marlow;manor;CH;A47F;NA;NA;manor;3;3;3;0,269703257;0,261111111;0,428571429;NA
5120;lemko;H04W;H04L;H04M;lemko;leo pharmaceuticals;DK;C07D;NA;NA;leo;2;2;2;0,225403331;0,311111111;0,4;NA
3436;durel;H05B;B29C;G01D;durel;duratex;BR;E03C;B41C;F16K;duratex;3;3;3;0,323876596;0,20952381;0,5;NA
11856;vanner;H02M;B60R;H02J;vanner;vale;BR;C22B;C08B;G01R;vale;3;3;3;0,469669914;0,25;0,5;NA
3664;enzon pharmaceuticals;A61K;C08G;C12N;enzon;enkei;JP;G01M;NA;NA;enkei;3;3;3;0,428571429;0,4;0,666666667;NA
8655;ripcord;G06F;H04N;B65C;ripcord;ricoh;JP;G03G;H04N;B41J;ricoh;3;3;3;0,254644008;0,20952381;0,428571429;NA
9862;sinco;E04G;A62B;A47B;sinco;sig;CH;B65B;B65D;B29C;sig;3;3;3;0,483602221;0,311111111;0,666666667;NA
9110;medical safety;A61B;A61M;B01L;safety;sammy;JP;A63F;G07F;NA;sammy;3;3;3;0,53708995;0,3;0,571428571;NA
6624;mertec;A01H;C12N;A23L;mertec;metro systems;IE;NA;B65G;NA;metro;3;3;3;0,209430585;0,261111111;0,333333333;NA
11068;industrial test systems;G01N;NA;NA;test;tenyo;JP;A63J;A63F;A45C;tenyo;3;3;3;0,452277442;0,366666667;0,666666667;NA
9465;schneider electric software;G06F;G05B;H04L;schneider electric;schneider electric;FR;H01H;H02B;H01R;schneider electric;0;0;0;0;0;0;1
8938;sanbio;A61K;C12N;A61L;sanbio;saba;DE;H04N;H03J;H03G;saba;3;3;3;0,333333333;0,25;0,5;NA
6284;mems optical;G02B;G03F;G01J;mems;merck;GB;C09K;C07D;H01G;merck;3;3;3;0,452277442;0,366666667;0,666666667;NA
11597;toyota motor manufacturing north america;G01N;B05B;B65D;toyota;toto;JP;E03D;H01M;A47K;toto;3;3;3;0,105572809;0,194444444;0,5;NA
1660;bag;A01F;B31B;B65H;bag;basf;DE;A01N;C07C;C07D;basf;2;2;2;0,422649731;0,277777778;0,6;NA
8930;safer;A01N;H04M;B27K;safer;saba;DE;H04N;H03J;H03G;saba;3;3;3;0,452277442;0,366666667;0,666666667;NA
5798;mark;G01V;G01N;B66F;mark;man;DE;C04B;E01D;NA;man;2;2;2;0,422649731;0,277777778;0,6;NA
1499;bandit;B02C;G02B;G04C;bandit;baidu;CN;G06F;NA;NA;baidu;3;3;3;0,269703257;0,261111111;0,428571429;NA
4401;imatte;H04N;G03B;G06T;imatte;imax;CA;G02B;G03B;H04N;imax;3;3;3;0,469669914;0,25;0,5;NA
8981;savant systems;G05B;G06F;H04L;savant;safran;FR;B29C;B22C;F01D;safran;3;3;3;0,25;0,222222222;0,571428571;NA
10283;solvay;A61K;H01L;C09K;solvay;solvay;BE;C07C;B01D;C07D;solvay;0;0;0;0;0;0;1
4091;gsg;E04H;B23K;F16P;gsg;gs medical;KR;A61B;NA;NA;gs;1;1;1;0,051316702;0,111111111;0;NA
3062;danisco;C12N;C12P;C11D;danisco;daikyo chemical;JP;D06M;NA;NA;daikyo;3;3;3;0,3827866;0,253968254;0,555555556;NA
260;allsop;G11B;B62K;F21S;allsop;alchip;TW;H03B;G06F;H03K;alchip;3;3;3;0,422649731;0,333333333;0,625;NA
3623;ensenta;G06Q;NA;NA;ensenta;encana;CA;E21B;C02F;B01D;encana;3;3;3;0,237229929;0,253968254;0,5;NA
1606;bauer;E05B;E06C;E03B;bauer;barco;BE;G06F;H04N;NA;barco;3;3;3;0,4;0,4;0,571428571;NA
6108;mars;A23G;A23K;G07D;mars;mavic;FR;B60B;B62M;B62K;mavic;3;3;3;0,552786405;0,366666667;0,714285714;NA
10966;tellium;G02B;H04Q;H04B;tellium;telkom;ZA;H04L;H04M;G01R;telkom;3;3;3;0,319586183;0,253968254;0,5;NA
7579;netiq;H04L;G06F;H04W;netiq;netafim;IL;A01G;B05B;F16L;netafim;3;3;3;0,323876596;0,20952381;0,5;NA
1949;bioatla;C07K;A61K;C12N;bioatla;biovail;CA;A23G;A61K;NA;biovail;3;3;3;0,222222222;0,19047619;0,285714286;NA
279;alcon laboratories;A61K;C07D;A61F;alcon;alcon;CH;A61K;A61F;A61B;alcon;0;0;0;0;0;0;1
12209;water;E04H;A01K;A63B;water;wavin;NL;F16L;NA;NA;wavin;3;3;3;0,6;0,4;0,75;NA
4645;insulet;A61M;A61B;A61J;insulet;insyde software;TW;G06F;H04L;G01F;insyde;3;3;3;0,3827866;0,253968254;0,555555556;NA
2476;chase pharmaceuticals;A61K;NA;NA;chase;chino;JP;G09G;NA;NA;chino;3;3;3;0,6;0,4;0,75;NA
3621;enpath medical;A61M;A61N;NA;enpath;encana;CA;E21B;C02F;B01D;encana;3;3;3;0,354502776;0,333333333;0,571428571;NA
4122;hayes;B05B;A01C;F16K;hayes;haier;CN;D06F;F24F;H04N;haier;2;2;2;0,4;0,266666667;0,571428571;NA
6342;merit medical systems;A61M;A61B;A61F;merit;merck;DE;C09K;C07D;H01G;merck;2;2;2;0,4;0,266666667;0,571428571;NA
8106;oxford;D05B;A41B;D06H;oxford;oxbow;FR;A41D;NA;NA;oxbow;3;3;3;0,331846895;0,3;0,714285714;NA
4920;kofax;G06K;G06F;H04N;kofax;koei;JP;A63F;G06T;NA;koei;3;3;3;0,552786405;0,366666667;0,714285714;NA
1280;audiocodes;H04L;H04M;G10L;audiocodes;audiocodes;IL;G10L;H04L;H04M;audiocodes;0;0;0;0;0;0;1
5842;mati therapeutics;A61F;A61K;A61L;mati;mando;KR;B60T;B62D;F16F;mando;3;3;3;0,552786405;0,366666667;0,714285714;NA
5543;locus pharmaceuticals;C07D;G06F;A01N;locus;lotte chemical;KR;B01D;C08G;H01M;lotte;3;3;3;0,661938298;0,4;0,714285714;NA
10711;tanox;C07K;A61K;A01K;tanox;taro pharmaceuticals;IL;A61K;C07D;A61J;taro;2;2;2;0,329179607;0,216666667;0,5;NA
949;apptio;G06Q;G06F;G06N;apptio;apotex;CA;C07D;A61K;A61P;apotex;3;3;3;0,278312164;0,333333333;0,428571429;NA
7999;omeros;A61K;C07K;C07D;omeros;omron;JP;H01H;G05B;G02B;omron;2;2;2;0,198216274;0,177777778;0,5;NA
255;alcon laboratories;A61K;C07D;A61F;alcon;alchip;TW;H03B;G06F;H03K;alchip;3;3;3;0,452277442;0,3;0,625;NA
8713;ritter pharmaceuticals;A61K;C12P;A01N;ritter;ritek;TW;G11B;G11C;C09B;ritek;2;2;2;0,151471863;0,177777778;0,2;NA
11009;telcom semiconductor;H02H;G05D;G05F;telcom;telus;CA;H04W;NA;NA;telus;3;3;3;0,452277442;0,3;0,625;NA
6530;mears;H01L;B82Y;G02B;mears;metro systems;GR;NA;B65G;NA;metro;2;2;2;0,4;0,266666667;0,571428571;NA
11352;tolmar therapeutics;A61K;A61J;C08G;tolmar;toa;JP;H04R;H04B;H04L;toa;3;3;3;0,292893219;0,166666667;0,5;NA
138;advanced  laboratories;A61B;G01S;B82Y;advanced;advantest;JP;G01R;H01J;G11C;advantest;3;3;3;0,279423308;0,194444444;0,375;NA
5473;litton industrial automation systems;B65G;B23Q;B24B;litton;lite on;TW;G06F;H04N;H01L;lite on;2;2;2;0,198216274;0,150793651;0,285714286;NA
345;align;A61C;A61B;G06Q;align;allot communications;NA;NA;NA;NA;allot;3;3;3;0,492907447;0,4;0,714285714;NA
3788;fiserv;G06Q;G06F;H04L;fiserv;fiskars;FI;B26B;A01G;B65D;fiskars;3;3;3;0,319586183;0,253968254;0,5;NA
9543;selux diagnostics;G01N;C12Q;C12M;selux;seca;DE;G01G;E05B;A61H;seca;3;3;3;0,552786405;0,366666667;0,714285714;NA
5324;li cor;G01N;C07D;G01J;li cor;lion;MY;A61K;C11D;A61Q;lion;3;3;3;0,387627564;0,25;0,571428571;NA
6059;marco;E04D;E05B;A47B;marco;matra;FR;B64G;F42B;G02B;matra;3;3;3;0,323876596;0,266666667;0,5;NA
11497;topaz systems;G06Q;G06K;G06F;topaz;toray;JP;A61K;B01D;B32B;toray;2;2;2;0,4;0,266666667;0,571428571;NA
11527;tonka;A63H;F41B;A63B;tonka;tosoh;JP;B01J;C08G;C08F;tosoh;3;3;3;0,492907447;0,4;0,714285714;NA
4367;hypro;F04B;A62C;F04C;hypro;hytera communication;CN;H04W;NA;NA;hytera;3;3;3;0,452277442;0,3;0,625;NA
12048;verizon communications;H04L;H04M;H04N;verizon;verint systems;IL;G06F;H04L;G06K;verint;3;3;3;0,22848325;0,150793651;0,375;NA
6972;merit medical systems;A61M;A61B;A61F;merit;metso;FI;B32B;D21H;NA;metso;3;3;3;0,4;0,4;0,571428571;NA
2065;bray;F16K;F15B;B24B;bray;brabus;DE;B60N;NA;NA;brabus;3;3;3;0,292893219;0,25;0,5;NA
8268;prime solutions;B67D;B08B;F25B;prime;praj;IN;C12P;B01D;C07C;praj;3;3;3;0,552786405;0,366666667;0,714285714;NA
9575;seer;G06F;G01N;G01C;seer;secom;JP;G08B;G07C;A61B;secom;3;3;3;0,452277442;0,366666667;0,666666667;NA
588;alara;G01T;G03B;A61B;alara;altran;FR;B65D;NA;NA;altran;2;2;2;0,147197135;0,261111111;0,4;NA
10129;skiff;G06F;NA;NA;skiff;sky medical;PH;A61N;H01M;A61F;sky;3;3;3;0,56356422;0,311111111;0,6;NA
2744;contec;H04L;H04N;H04B;contec;convatec;GB;A61L;A61F;D04H;convatec;2;2;2;0,105572809;0,083333333;0,285714286;NA
6976;met one;G01N;F04C;NA;met one;metso;FI;B32B;D21H;NA;metso;3;3;3;0,254644008;0,20952381;0,428571429;NA
5769;marion laboratories;A61K;C07D;C07H;marion;makita;JP;B25F;B25D;B23D;makita;3;3;3;0,422649731;0,333333333;0,625;NA
3106;dayco;F16L;F16H;B29D;dayco;daiso;JP;C07D;C07C;C12P;daiso;2;2;2;0,4;0,266666667;0,571428571;NA
10612;talon;A44B;A41F;D05B;talon;taito;JP;C07D;C07C;A61K;taito;3;3;3;0,323876596;0,266666667;0,5;NA
11440;tosk;A61K;A01K;C07H;tosk;tolko;CA;B65D;NA;NA;tolko;2;2;2;0,244071054;0,216666667;0,4;NA
6094;maker communications;H04L;H04J;H04Q;maker;mavic;FR;B60B;B62M;B62K;mavic;3;3;3;0,6;0,4;0,75;NA
8332;raycon;B23H;G05B;B23K;raycon;radcom;IL;H04L;NA;NA;radcom;2;2;2;0,333333333;0,222222222;0,5;NA
7799;nishan systems;H04L;H04J;NA;nishan;nissan chemical;JP;C07D;A61K;A01N;nissan;1;1;1;0,105572809;0,111111111;0,2;NA
4023;genetic;C07K;A61K;A61L;genetic;genset;FR;C07K;A61K;C12Q;genset;3;3;3;0,175042089;0,150793651;0,428571429;NA
4074;graver;B01J;B01D;D06M;graver;gravity;KR;A63F;NA;NA;gravity;3;3;3;0,331846895;0,253968254;0,5;NA
2424;certco;G06Q;G06F;G07F;certco;certina;CH;G01D;G04B;NA;certina;3;3;3;0,331846895;0,253968254;0,5;NA
6512;metal;C25D;F41C;F24F;metal;metro systems;DE;NA;B65G;NA;metro;2;2;2;0,4;0,266666667;0,571428571;NA
6802;mesa laboratories;A61L;C12M;F16L;mesa;metro systems;IE;NA;B65G;NA;metro;3;3;3;0,552786405;0,366666667;0,714285714;NA
6982;metco;B05B;C04B;B22F;metco;metso;FI;B32B;D21H;NA;metso;1;1;1;0,2;0,133333333;0,333333333;NA
4555;infocus;G03B;H04N;G02B;infocus;innolux;TW;G02F;H01L;G09G;innolux;3;3;3;0,370059212;0,285714286;0,555555556;NA
8608;reebok;A43B;F16K;A63B;reebok;repsol;ES;E21B;C08G;G06Q;repsol;3;3;3;0,422649731;0,333333333;0,625;NA
12291;winston;B60P;A63B;B65D;winston;wistron;TW;G06F;H05K;H04N;wistron;2;2;2;0,118082896;0,095238095;0,142857143;NA
11793;unify;H04L;H04M;G06F;unify;uniden;JP;H04M;H04B;H01P;uniden;3;3;3;0,367544468;0,3;0,571428571;NA
2939;crt;G02C;G21B;B01D;crt;crypto;CH;G09C;H03K;G10L;crypto;3;3;3;0,292893219;0,166666667;0,5;NA
4032;genpak;B65D;C08J;E04D;genpak;genset;FR;C07K;A61K;C12Q;genset;3;3;3;0,422649731;0,333333333;0,625;NA
8696;rich;A21D;B05C;A23D;rich;ritek;TW;G11B;G11C;C09B;ritek;3;3;3;0,552786405;0,366666667;0,714285714;NA
577;altura medical;A61F;NA;NA;altura;altia;FI;C12Y;NA;NA;altia;2;2;2;0,198216274;0,177777778;0,5;NA
3065;day;B41N;B41F;B32B;day;daikyo chemical;JP;D06M;NA;NA;daikyo;3;3;3;0,292893219;0,166666667;0,5;NA
9656;seer;G06F;G01N;G01C;seer;seiko;JP;H04W;G04G;B65B;seiko;3;3;3;0,452277442;0,366666667;0,666666667;NA
3391;dometic;E04F;E03D;B60H;dometic;domtar;CA;C04B;B65D;G01N;domtar;3;3;3;0,3827866;0,253968254;0,555555556;NA
6858;meritor;F16H;E05B;A47H;meritor;metro systems;DE;NA;B65G;NA;metro;4;3;3;0,105572809;0,161904762;0,166666667;NA
5264;ligand pharmaceuticals;A61K;C07D;C07C;ligand;lion;AU;A61K;C11D;A61Q;lion;3;3;3;0,387627564;0,25;0,571428571;NA
10567;synapse;G06Q;G06T;G05D;synapse;symrise;DE;A61K;A23L;C07C;symrise;3;3;3;0,333333333;0,285714286;0,666666667;NA
7014;microgen systems;H01L;F03G;H02N;microgen;microtek;TW;H04N;B60Q;G03B;microtek;2;2;2;0,25;0,166666667;0,4;NA
2733;continental automotive systems;F02M;B60C;B60R;continental;continental;DE;B60C;B29D;B60G;continental;0;0;0;0;0;0;1
5620;mass;G01M;G01N;NA;mass;maggi;CH;C07C;NA;NA;maggi;3;3;3;0,6913933;0,366666667;0,6;NA
5107;leaf;G06Q;G06F;A23G;leaf;leo pharmaceuticals;DK;C07D;NA;NA;leo;2;2;2;0,422649731;0,277777778;0,6;NA
3133;davol;A61B;A61F;A61M;davol;danone;FR;B65D;NA;NA;danone;3;3;3;0,525658351;0,3;0,571428571;NA
5201;lincoln manufacturing;A47J;A21B;A21C;lincoln;lion;JP;A61K;C11D;A61Q;lion;3;3;3;0,095465966;0,226190476;0,2;NA
1972;blinker;G06K;G06Q;NA;blinker;blink medical;GB;A61F;NA;NA;blink;2;2;2;0,154845745;0,095238095;0,285714286;NA
1355;avox systems;A62B;F16K;F17C;avox;aveve;BE;A23K;NA;NA;aveve;3;3;3;0,5;0,366666667;0,6;NA
630;altra;G01S;G06F;B60K;altra;altran;FR;B65D;NA;NA;altran;1;1;1;0,064585653;0,055555556;0,2;NA
7231;mitek systems;G06K;G06Q;G07F;mitek;mitsui;JP;C01B;G01S;A62D;mitsui;3;3;3;0,367544468;0,3;0,571428571;NA
6708;meco;A47C;A47J;A47B;meco;metro systems;GR;NA;B65G;NA;metro;2;2;2;0,329179607;0,216666667;0,5;NA
5284;litron laboratories;G01N;C12Q;A01N;litron;lion;AU;A61K;C11D;A61Q;lion;2;2;2;0,183503419;0,111111111;0,333333333;NA
8371;rayvio;H01L;A61L;C02F;rayvio;raisio;FI;A23J;A23L;C07D;raisio;2;2;2;0,278312164;0,222222222;0,428571429;NA
10735;tapco;E04F;B21D;E06B;tapco;tawkon;IL;H04B;NA;NA;tawkon;3;3;3;0,452277442;0,3;0,625;NA
8257;ppg;C03B;C09D;C08G;ppg;ppl;GB;C07K;NA;NA;ppl;1;1;1;0,2;0,222222222;0,666666667;NA
3235;devro;A22C;A61K;A23J;devro;denon;JP;G11B;G10L;H04H;denon;3;3;3;0,492907447;0,266666667;0,5;NA
5917;marker;A63C;G01L;NA;marker;manweb;GB;B01D;H01R;NA;manweb;3;3;3;0,566987298;0,333333333;0,625;NA
2396;calyx therapeutics;A61K;C07D;C07C;calyx;cateye;JP;B62J;A63B;A61B;cateye;3;3;3;0,525658351;0,3;0,571428571;NA
2731;continental automotive systems;F02M;B60C;B60R;continental;continental;TW;B60C;B29D;B60G;continental;0;0;0;0;0;0;1
2168;case medical;A61L;A61B;C11D;case;cameco;CA;C01G;C22B;A61K;cameco;3;3;3;0,292893219;0,25;0,5;NA
4657;intuit;G06Q;G06F;H04L;intuit;intamin;CH;B63B;E01B;B60R;intamin;3;3;3;0,237229929;0,253968254;0,5;NA
3412;drexler;G11B;G06K;B42D;drexler;dräger medical;DE;A61M;A61B;A61G;drager;3;3;3;0,253797493;0,253968254;0,571428571;NA
7391;narus;H04L;G06F;H04W;narus;naval;FR;H01Q;B63G;F41F;naval;3;3;3;0,492907447;0,4;0,714285714;NA
7070;mitel;H04M;G06F;G06Q;mitel;midea;CN;F24F;A47J;F24C;midea;2;2;2;0,4;0,266666667;0,571428571;NA
4696;irvin;B60R;B60J;B60N;irvin;iriver;KR;G06F;G11B;H04B;iriver;3;3;3;0,163339973;0,261111111;0,4;NA
1540;barco;H04N;G09F;G03B;barco;balay;ES;H05B;D06F;F24C;balay;3;3;3;0,492907447;0,4;0,714285714;NA
7699;nicira;H04L;G06F;G06K;nicira;nichirei;JP;C12N;G01N;G06Q;nichirei;3;3;3;0,149579936;0,180555556;0,428571429;NA
4910;kinex pharmaceuticals;C07D;A61K;C07F;kinex;kingmax;TW;H01L;NA;NA;kingmax;3;3;3;0,323876596;0,20952381;0,5;NA
2080;braeburn systems;G05D;G05B;F24F;braeburn;braun;DE;B26B;A45D;A61C;braun;3;3;3;0,096303886;0,125;0,166666667;NA
7982;omega;G01K;G01J;G01D;omega;omega;CH;G04B;A44C;G04C;omega;0;0;0;0;0;0;1
7925;novasys medical;A61B;A61N;F04B;novasys;novartis;CH;A61K;C07D;C07K;novartis;3;3;3;0,292893219;0,220238095;0,444444444;NA
6112;masimo;A61B;H01R;G06K;masimo;mavic;FR;B60B;B62M;B62K;mavic;3;3;3;0,367544468;0,3;0,571428571;NA
11862;varco;E21B;B66D;B29C;varco;vale;BR;C22B;C08B;G01R;vale;3;3;3;0,552786405;0,366666667;0,714285714;NA
171;aep;B65H;B32B;B26D;aep;aeon motor;NA;NA;NA;NA;aeon;2;2;2;0,422649731;0,277777778;0,6;NA
3595;emc;G06F;H04L;G06Q;emc;emcure pharmaceuticals;IN;C07D;C07C;A61K;emcure;3;3;3;0,183503419;0,166666667;0,4;NA
6935;metro;A47B;E05B;A47J;metro;metro systems;GR;NA;B65G;NA;metro;0;0;0;0;0;0;1
3498;elco;H01R;F16B;B60Q;elco;elbit systems;IL;G02B;G01S;A61B;elbit;3;3;3;0,552786405;0,366666667;0,714285714;NA
6521;metrika;G01N;B01L;NA;metrika;metro systems;DE;NA;B65G;NA;metro;3;3;3;0,323876596;0,20952381;0,5;NA
5690;malco;B24D;B26B;B23D;malco;mahle;DE;B01D;F02F;F02B;mahle;3;3;3;0,4;0,266666667;0,571428571;NA
7852;nordson;B05B;B05C;B29C;nordson;nordion;CA;C07D;A61K;G01N;nordion;1;1;1;0,090909091;0,095238095;0,333333333;NA
8539;red bud;F24D;B21D;B65H;red bud;red bull;AT;A23L;B65D;F25D;red bull;2;2;2;0,262135213;0,130952381;0,142857143;NA
7552;nektar therapeutics;A61K;C08G;A61M;nektar;nestle;CH;A61F;A61B;A61M;nestle;3;3;3;0,422649731;0,333333333;0,625;NA
4167;hansen;B61F;F16K;G01F;hansen;halogen software;CA;G09B;G06F;H04L;halogen;3;3;3;0,331846895;0,253968254;0,5;NA
452;alco;A01K;B21D;B01D;alco;alstom;FR;H01H;F01D;H01L;alstom;3;3;3;0,387627564;0,25;0,571428571;NA
7095;minos medical;A61B;A61M;NA;minos;mido;CH;H04L;NA;NA;mido;2;2;2;0,329179607;0,216666667;0,5;NA
12228;welbilt;A21B;A47J;A23L;welbilt;wella;DE;A61K;A61Q;A45D;wella;3;3;3;0,244071054;0,20952381;0,571428571;NA
3523;electrocom automation;B07C;G06K;B65G;electrocom;electrohome;CA;H04N;G09G;G02F;electrohome;2;2;2;0,082337065;0,093939394;0,125;NA
11243;the gid;A61K;C12M;C12N;the gid;the linde;DE;F23D;NA;NA;the linde;3;3;3;0,202275965;0,158730159;0,333333333;NA
11370;toxco;C22B;C10M;C01G;toxco;toa;JP;H04R;H04B;H04L;toa;3;3;3;0,345346329;0,311111111;0,6;NA
8964;safer;A01N;H04M;B27K;safer;safran;FR;B29C;B22C;F01D;safran;3;3;3;0,209430585;0,177777778;0,333333333;NA
5128;leanics;H04L;H03M;H04B;leanics;leoni;DE;H05K;H01R;G01L;leoni;3;3;3;0,323876596;0,20952381;0,5;NA
10195;smith;E21B;B22F;B24D;smith;smart;PH;B60R;B60H;B60J;smart;3;3;3;0,4;0,266666667;0,571428571;NA
7809;nohms;H01M;C07D;G01R;nohms;nokia;FI;H04L;H04W;G06F;nokia;3;3;3;0,6;0,4;0,75;NA
3539;electrox;G03G;G06K;B41C;electrox;electrolux;SE;A47L;NA;NA;electrolux;2;2;2;0,07033032;0,066666667;0,125;NA
3206;del laboratories;A61K;A01N;A45D;del;denon;JP;G11B;G10L;H04H;denon;3;3;3;0,56356422;0,311111111;0,6;NA
10504;sunrise medical;A61G;B60T;B60N;sunrise;sunrise associates;JP;A61C;NA;NA;sunrise;0;0;0;0;0;0;1
1174;asko;B23D;G06T;G01B;asko;ascom;CH;H04L;H04M;G10L;ascom;2;2;2;0,329179607;0,216666667;0,5;NA
3079;daimay north america automotive;B60N;B60J;F21V;daimay;daiso;JP;C07D;C07C;C12P;daiso;3;3;3;0,367544468;0,3;0,571428571;NA
12030;verax;C12N;C12P;H04R;verax;verint systems;IL;G06F;H04L;G06K;verint;3;3;3;0,452277442;0,3;0,625;NA
3404;draeger medical systems;A61B;G06F;A61G;draeger;dräger medical;DE;A61M;A61B;A61G;drager;1;1;1;0,040596776;0,103174603;0;NA
1226;aseko;G16H;A61B;G06F;aseko;asml;NL;H01L;NA;NA;asml;3;3;3;0,552786405;0,366666667;0,714285714;NA
2123;cardell;H01R;B23K;NA;cardell;cadila healthcare;IN;A61K;C07D;C07K;cadila;3;3;3;0,292893219;0,253968254;0,428571429;NA
2092;broadon communications;G06F;H04K;H04L;broadon;braun;DE;B26B;A45D;A61C;braun;3;3;3;0,403715206;0,20952381;0,428571429;NA
814;amcol;C01B;A61K;C08K;amcol;ams;AT;H01L;G01J;G01S;ams;3;3;3;0,483602221;0,311111111;0,666666667;NA
3307;dekko services;A47B;F25C;G06F;dekko;deutz;DE;F01N;F02D;F02B;deutz;3;3;3;0,661938298;0,4;0,714285714;NA
7080;mideas;B65D;A23F;NA;mideas;mido;CH;H04L;NA;NA;mido;3;3;3;0,387627564;0,25;0,571428571;NA
3611;encite;H01M;B01J;A61M;encite;encana;CA;E21B;C02F;B01D;encana;3;3;3;0,440983006;0,333333333;0,5;NA
2284;capricor therapeutics;A61K;A61B;NA;capricor;capcom;JP;A63F;G06T;A63B;capcom;3;3;3;0,285565492;0,180555556;0,428571429;NA
1741;baker;E21B;G08B;B01D;baker;baywa;DE;A01G;E02F;NA;baywa;3;3;3;0,492907447;0,4;0,714285714;NA
3626;enzon pharmaceuticals;A61K;C08G;C12N;enzon;encana;CA;E21B;C02F;B01D;encana;3;3;3;0,402385695;0,3;0,666666667;NA
6344;merlin;E21B;G01V;B64C;merlin;merck;DE;C09K;C07D;H01G;merck;3;3;3;0,452277442;0,3;0,625;NA
3384;dose medical;A61F;A61B;NA;dose;dome;JP;B62D;NA;NA;dome;1;1;1;0,25;0,166666667;0,4;NA
573;altimate medical;A61G;A61H;A63B;altimate;altia;FI;C12Y;NA;NA;altia;3;3;3;0,127128439;0,125;0,333333333;NA
9315;sabia;G01N;G01T;NA;sabia;sanyo chemical;JP;C08G;C08F;G03G;sanyo;3;3;3;0,492907447;0,4;0,714285714;NA
10429;sun automation;B31B;B65H;B08B;sun;suez;FR;C02F;B01D;B01F;suez;2;2;2;0,422649731;0,277777778;0,6;NA
10938;teknic;H02P;H02J;H02H;teknic;teijin;JP;A61K;C08G;B32B;teijin;3;3;3;0,278312164;0,305555556;0,428571429;NA
5615;mark;G01V;G01N;B66F;mark;maggi;CH;C07C;NA;NA;maggi;3;3;3;0,622035527;0,366666667;0,666666667;NA
3414;drilex systems;E21B;NA;NA;drilex;dräger medical;DE;A61M;A61B;A61G;drager;3;3;3;0,422649731;0,333333333;0,625;NA
3048;daw;E04B;F24F;E04F;daw;daiei chemical;JP;C07C;C08K;C09B;daiei;3;3;3;0,56356422;0,311111111;0,6;NA
1768;baysand;H03K;H01L;G06F;baysand;baywa;DE;A01G;E02F;NA;baywa;3;3;3;0,244071054;0,20952381;0,571428571;NA
3620;enpac;B65D;B62B;B65G;enpac;encana;CA;E21B;C02F;B01D;encana;3;3;3;0,151471863;0,261111111;0,2;NA
7648;netro;H04L;H01P;NA;netro;nexon;KR;A63F;G09F;G06F;nexon;3;3;3;0,323876596;0,266666667;0,5;NA
1724;baxa;A61M;A61J;B65C;baxa;bayer;DE;C07D;A01N;C08G;bayer;3;3;3;0,452277442;0,366666667;0,666666667;NA
2870;corbis;G06Q;G06F;G06T;corbis;corel;CA;G06F;G06T;G06K;corel;3;3;3;0,452277442;0,3;0,625;NA
9646;setra systems;G01L;G01G;F24F;setra;sega;JP;A63F;G06T;G07F;sega;2;2;2;0,329179607;0,216666667;0,5;NA
7256;miikana therapeutics;C07D;A61K;NA;miikana;mizkan;JP;A23L;A61K;C12J;mizkan;2;2;2;0,138359563;0,150793651;0,166666667;NA
475;altus pharmaceuticals;A61K;C12N;G01N;altus;alstom;FR;H01H;F01D;H01L;alstom;3;3;3;0,269703257;0,261111111;0,428571429;NA
